shooting,states,229
statement,gun,229
students,city,229
could,school,228
gun,early,228
marjory,high,228
massacre,gun,228
power,people,228
right,school,228
school,another,228
took,school,228
trump,long,228
trump,war,228
weapons,people,228
gun,democrat,227
gun,firearm,227
gun,point,227
gun,power,227
lives,year,227
people,never,227
people,several,227
police,state,227
president,fox,227
school,assault,227
trump,conservative,227
backyard,police,226
bolton,president,226
company,trump,226
gun,teacher,226
high,police,226
majority,gun,226
ms,school,226
police,justice,226
school,protests,226
signs,school,226
stock,trump,226
today,gun,226
year,china,226
year,federal,226
gun,far,225
people,enough,225
people,house,225
school,called,225
shares,trump,224
students,across,224
trump,law,224
want,trump,224
around,people,223
background,people,223
gun,energy,223
school,million,223
senate,president,223
students,time,223
support,year,223
times,people,223
america,trump,222
gun,found,222
gun,passed,222
million,trump,222
morning,gun,222
president,deal,222
take,school,222
violence,trump,222
year,world,222
billion,year,221
center,gun,221
demonstrators,people,221
elections,gun,221
friday,gun,221
gun,atlanta,221
high,president,221
marjory,shooting,221
minutes,gun,221
school,half,221
south,gun,221
trump,well,221
california,gun,220
office,shooting,220
people,much,220
president,way,220
school,response,220
call,gun,219
marjory,students,219
party,gun,219
people,go,219
police,time,219
policy,gun,219
president,north,219
president,tariffs,219
shooting,family,219
times,school,219
trump,used,219
end,trump,218
group,school,218
look,school,218
mass,shooting,218
never,school,218
news,gun,218
officer,school,218
outside,gun,218
put,gun,218
since,trump,218
video,gun,218
year,life,218
year,told,218
gun,family,217
money,gun,217
month,students,217
paul,gun,217
republican,people,217
school,whether,217
shooting,told,217
spending,year,217
state,police,217
trump,federal,217
without,gun,217
year,american,217
year,congress,217
body,police,216
calling,gun,216
cities,people,216
gun,clark,216
gun,elections,216
gun,issues,216
gun,later,216
leaders,president,216
many,students,216
president,leaders,216
sacramento,gun,216
school,safety,216
survivors,people,216
trillion,trump,216
trump,take,216
year,first,216
year,great,216
york,trump,216
even,people,215
group,people,215
gun,companies,215
gun,front,215
high,month,215
high,percent,215
people,led,215
sheriff,year,215
students,group,215
students,rallies,215
trump,saying,215
willey,school,215
columbine,gun,214
come,gun,214
high,sheriff,214
lives,high,214
police,outside,214
police,prosecutors,214
year,bank,214
change,high,213
city,high,213
donald,gun,213
get,president,213
gun,order,213
gun,stocks,213
high,york,213
people,around,213
people,morning,213
point,gun,213
president,including,213
protesters,police,213
rally,year,213
released,police,213
school,jaelynn,213
shooting,children,213
shooting,see,213
since,people,213
students,get,213
thousands,high,213
wednesday,police,213
charges,police,212
florida,trump,212
half,gun,212
including,people,212
montana,school,212
people,cities,212
people,law,212
people,republican,212
people,schools,212
people,something,212
percent,people,212
police,suspect,212
president,military,212
result,gun,212
shooting,fired,212
students,guns,212
students,state,212
year,since,212
gun,embassy,211
gun,money,211
high,support,211
ms,people,211
say,shooting,211
school,near,211
school,second,211
shooting,rallies,211
shooting,trump,211
trump,ms,211
day,trump,210
gun,events,210
gun,large,210
gun,reporting,210
gun,similar,210
high,officer,210
high,since,210
high,thousands,210
legislation,people,210
parkland,trump,210
people,marjory,210
people,says,210
people,today,210
president,democratic,210
president,may,210
say,year,210
week,president,210
world,people,210
world,trump,210
called,people,209
came,gun,209
gun,attended,209
shooting,change,209
students,thousands,209
trump,defense,209
trump,since,209
trump,thursday,209
facebook,gun,208
gun,find,208
gun,groups,208
high,office,208
hundreds,shooting,208
people,amendment,208
people,second,208
question,gun,208
rallies,people,208
school,back,208
state,high,208
trump,says,208
year,may,208
year,nyt,208
youth,gun,208
assault,school,207
attorney,shooting,207
background,school,207
gun,making,207
gun,statement,207
high,across,207
killed,students,207
large,gun,207
people,crowd,207
police,conditt,207
shooting,hundreds,207
trump,officials,207
year,whether,207
even,school,206
fight,gun,206
going,people,206
gun,government,206
gun,without,206
high,tuesday,206
high,young,206
president,news,206
president,security,206
protest,people,206
shooting,law,206
shooting,sheriff,206
trump,briefing,206
action,people,205
american,president,205
candidates,trump,205
county,shooting,205
gun,efforts,205
gun,face,205
gun,helped,205
police,home,205
president,see,205
robert,gun,205
school,public,205
second,trump,205
united,people,205
year,another,205
another,people,204
billion,president,204
gun,rubio,204
gun,taken,204
likely,gun,204
president,legislation,204
president,party,204
safety,school,204
salt,gun,204
school,every,204
trump,campaign,204
trump,city,204
trump,wednesday,204
wall,president,204
week,school,204
year,day,204
year,including,204
years,year,204
columbine,school,203
many,shooting,203
president,day,203
president,say,203
school,armed,203
school,percent,203
shooting,since,203
trump,month,203
demand,gun,202
events,school,202
family,shooting,202
far,gun,202
fired,police,202
gun,changed,202
gun,georgia,202
gun,keep,202
gun,kennedy,202
gun,safe,202
president,women,202
shooting,rights,202
students,want,202
thursday,school,202
told,school,202
trump,tax,202
year,washington,202
family,school,201
friday,president,201
gun,fired,201
gun,team,201
people,told,201
president,march,201
saturday,trump,201
shooting,marjory,201
students,support,201
take,people,201
taken,gun,201
times,year,201
well,gun,201
young,students,201
country,trump,200
cruz,school,200
enough,people,200
gun,civil,200
gun,threat,200
legislation,president,200
maryland,high,200
students,trump,200
trump,e,200
house,people,199
officers,year,199
school,mills,199
school,press,199
white,year,199
bill,people,198
dropbox,trump,198
family,year,198
gun,survivors,198
including,school,198
left,people,198
march,president,198
office,year,198
protest,school,198
school,los,198
second,school,198
shooting,going,198
shooting,several,198
st,school,198
time,high,198
week,year,198
get,year,197
gun,died,197
gun,local,197
gun,moment,197
gun,regulations,197
massacre,school,197
members,gun,197
months,gun,197
people,take,197
survivors,shooting,197
year,month,197
day,year,196
find,gun,196
found,police,196
helped,gun,196
investigation,police,196
made,trump,196
month,high,196
president,briefing,196
president,facebook,196
rights,trump,196
school,years,196
shooting,right,196
sterling,gun,196
told,police,196
trump,issues,196
trump,second,196
trump,team,196
congressional,gun,195
good,trump,195
gun,families,195
high,c,195
high,say,195
kids,gun,195
korea,trump,195
legal,gun,195
passed,gun,195
president,young,195
school,election,195
school,fired,195
thursday,gun,195
year,former,195
year,states,195
administration,trump,194
among,people,194
another,shooting,194
bank,president,194
billion,gun,194
capitol,school,194
every,school,194
front,gun,194
gun,number,194
gun,war,194
john,trump,194
maryland,shooting,194
people,friends,194
police,high,194
president,friday,194
president,made,194
pro,gun,194
school,clear,194
school,event,194
shooting,protests,194
something,school,194
time,students,194
called,school,193
court,trump,193
go,school,193
political,president,193
school,come,193
school,left,193
school,marches,193
thousands,year,193
town,gun,193
trump,left,193
trump,want,193
wall,gun,193
year,companies,193
year,group,193
year,wsj,193
every,people,192
gun,bank,192
gun,buy,192
gun,got,192
mary,school,192
police,school,192
president,us,192
school,believe,192
school,heard,192
school,outside,192
school,st,192
students,shootings,192
trump,old,192
us,shooting,192
amendment,trump,191
fund,trump,191
gathered,school,191
gun,hey,191
gun,owner,191
gun,stock,191
gun,tuesday,191
issues,gun,191
local,school,191
news,president,191
pass,gun,191
people,well,191
police,get,191
recent,people,191
shooting,united,191
trade,gun,191
year,make,191
year,man,191
year,many,191
year,saturday,191
congress,school,190
fired,shooting,190
gun,policy,190
gun,trade,190
high,rights,190
high,weapons,190
make,shooting,190
people,election,190
republican,school,190
school,angeles,190
school,park,190
shooting,county,190
shootings,students,190
attorney,gun,189
campaign,trump,189
conservative,trump,189
fla,people,189
girl,school,189
gun,attorney,189
gun,dozens,189
gun,massacre,189
police,called,189
police,force,189
president,called,189
school,authorities,189
school,bill,189
sheriff,gun,189
sign,president,189
students,women,189
told,people,189
trump,group,189
editor,gun,188
former,gun,188
gun,based,188
gun,county,188
gun,pro,188
gun,sacramento,188
high,county,188
measure,gun,188
